,Date,Time,Open,High,Low,Close,Volume
1194,2020.09.02,00:00,1972.26,1973.2,1932.6,1944.7,106345
1195,2020.09.03,00:00,1944.55,1950.97,1921.7,1928.0,109190
1196,2020.09.04,00:00,1928.12,1947.66,1916.34,1932.85,100214
1197,2020.09.06,00:00,1932.37,1937.63,1932.19,1934.34,3335
1198,2020.09.07,00:00,1934.32,1941.24,1924.33,1930.55,57846
1199,2020.09.08,00:00,1930.57,1940.75,1906.48,1930.13,102654
1200,2020.09.09,00:00,1930.19,1950.76,1919.95,1947.33,87661
1201,2020.09.10,00:00,1946.99,1966.42,1941.26,1943.81,94189
1202,2020.09.11,00:00,1944.1,1954.67,1937.08,1939.49,85454
1203,2020.09.13,00:00,1937.45,1943.12,1937.28,1942.74,2915
1204,2020.09.14,00:00,1942.65,1962.4,1939.81,1957.15,75928
1205,2020.09.15,00:00,1957.02,1972.13,1948.39,1953.83,84903
1206,2020.09.16,00:00,1953.78,1973.38,1949.75,1959.69,91378
1207,2020.09.17,00:00,1959.45,1960.07,1932.79,1947.07,99546
1208,2020.09.18,00:00,1946.81,1959.89,1944.99,1950.08,81190
1209,2020.09.20,00:00,1949.54,1950.94,1946.18,1948.4,3337
1210,2020.09.21,00:00,1947.75,1955.49,1882.31,1917.1,108775
1211,2020.09.22,00:00,1916.9,1919.84,1894.51,1904.17,108051
1212,2020.09.23,00:00,1904.03,1905.3,1853.68,1854.86,128715
1213,2020.09.24,00:00,1854.83,1876.85,1848.68,1867.77,125746
1214,2020.09.25,00:00,1867.11,1875.01,1852.43,1860.79,104103
1215,2020.09.27,00:00,1862.99,1866.01,1861.23,1862.48,3068
1216,2020.09.28,00:00,1862.25,1883.66,1849.03,1882.59,99752
1217,2020.09.29,00:00,1882.26,1899.25,1875.35,1896.73,96581
1218,2020.09.30,00:00,1896.65,1902.22,1881.31,1887.58,102183
1219,2020.10.01,00:00,1887.59,1911.8,1884.66,1903.17,100531
1220,2020.10.02,00:00,1902.9,1917.01,1889.69,1898.24,92814
1221,2020.10.04,00:00,1903.1,1904.3,1897.93,1902.89,3556
1222,2020.10.05,00:00,1902.78,1918.66,1886.88,1912.67,82407
1223,2020.10.06,00:00,1912.38,1920.72,1874.56,1880.03,93044
1224,2020.10.07,00:00,1880.08,1897.97,1872.8,1886.87,84492
1225,2020.10.08,00:00,1886.85,1900.54,1881.79,1895.16,76080
1226,2020.10.09,00:00,1894.88,1930.4,1894.88,1929.59,85336
1227,2020.10.11,00:00,1926.64,1933.14,1926.6,1929.11,4986
1228,2020.10.12,00:00,1928.73,1931.89,1918.27,1925.06,84350
1229,2020.10.13,00:00,1924.83,1924.93,1886.48,1893.32,94840
1230,2020.10.14,00:00,1892.88,1912.77,1882.44,1898.19,88222
1231,2020.10.15,00:00,1898.08,1908.95,1889.47,1906.29,92702
1232,2020.10.16,00:00,1906.12,1913.87,1897.77,1898.54,75634
1233,2020.10.18,00:00,1899.57,1902.87,1898.57,1900.69,2977
1234,2020.10.19,00:00,1900.55,1918.37,1897.07,1902.97,82496
1235,2020.10.20,00:00,1902.9,1914.02,1894.63,1910.7,80253
1236,2020.10.21,00:00,1910.41,1931.26,1910.04,1921.26,86373
1237,2020.10.22,00:00,1921.27,1922.19,1894.58,1904.99,81705
1238,2020.10.23,00:00,1904.69,1914.12,1894.23,1901.21,73336
1239,2020.10.25,00:00,1901.25,1901.85,1891.24,1898.46,5062
1240,2020.10.26,00:00,1898.2,1908.5,1894.79,1902.1,85257
1241,2020.10.27,00:00,1901.78,1911.29,1897.72,1905.17,77356
1242,2020.10.28,00:00,1905.05,1910.73,1869.23,1879.53,95048
1243,2020.10.29,00:00,1879.13,1884.87,1859.9,1868.34,91876
1244,2020.10.30,00:00,1868.22,1889.67,1864.36,1878.42,91844
1245,2020.11.01,00:00,1879.37,1879.42,1875.2,1877.05,2390
1246,2020.11.02,00:00,1876.78,1896.04,1873.33,1894.67,90177
1247,2020.11.03,00:00,1894.76,1916.14,1886.88,1914.42,84462
1248,2020.11.04,00:00,1914.38,1916.3,1881.97,1904.78,111020
1249,2020.11.05,00:00,1904.72,1952.59,1902.39,1946.05,103836
1250,2020.11.06,00:00,1946.25,1960.27,1935.45,1950.64,90533
1251,2020.11.08,00:00,1956.88,1959.79,1955.11,1958.41,2751
1252,2020.11.09,00:00,1958.06,1965.42,1850.44,1870.75,115385
1253,2020.11.10,00:00,1870.92,1890.24,1867.41,1876.58,103894
1254,2020.11.11,00:00,1876.67,1884.33,1856.34,1865.48,81909
1255,2020.11.12,00:00,1865.05,1883.69,1862.58,1875.75,85710
1256,2020.11.13,00:00,1875.22,1896.76,1873.9,1889.28,74687
1257,2020.11.15,00:00,1887.89,1891.53,1887.74,1890.39,1853
1258,2020.11.16,00:00,1890.69,1898.94,1864.51,1889.76,89397
1259,2020.11.17,00:00,1889.41,1893.36,1876.89,1882.57,73030
1260,2020.11.18,00:00,1882.46,1884.73,1863.62,1871.34,72783
1261,2020.11.19,00:00,1870.87,1872.77,1852.64,1863.01,72349
1262,2020.11.20,00:00,1863.39,1879.7,1860.85,1870.69,60065
1263,2020.11.22,00:00,1870.81,1872.07,1870.16,1872.04,871
1264,2020.11.23,00:00,1871.76,1876.06,1830.9,1835.53,70523
1265,2020.11.24,00:00,1835.7,1836.24,1800.07,1809.04,89240
1266,2020.11.25,00:00,1809.43,1817.6,1801.53,1808.24,64882
1267,2020.11.26,00:00,1808.28,1818.12,1805.68,1809.13,38433
1268,2020.11.27,00:00,1809.03,1813.74,1774.28,1786.78,55211
1269,2020.11.29,00:00,1789.41,1789.85,1785.33,1786.64,1221
1270,2020.11.30,00:00,1786.63,1787.47,1764.4,1778.69,77755
1271,2020.12.01,00:00,1778.74,1817.18,1776.73,1811.22,68725
1272,2020.12.02,00:00,1811.06,1832.39,1807.42,1830.6,66472
1273,2020.12.03,00:00,1830.67,1843.86,1823.63,1839.76,69411
1274,2020.12.04,00:00,1839.79,1848.04,1829.14,1838.43,56596
1275,2020.12.06,00:00,1836.61,1837.93,1832.99,1835.2,1456
1276,2020.12.07,00:00,1835.39,1868.46,1822.18,1863.83,63247
1277,2020.12.08,00:00,1863.6,1875.22,1860.21,1870.03,59306
1278,2020.12.09,00:00,1870.18,1870.45,1825.38,1834.32,76355
1279,2020.12.10,00:00,1834.43,1849.89,1828.61,1836.58,65750
1280,2020.12.11,00:00,1836.73,1847.58,1823.85,1839.43,56879
1281,2020.12.13,00:00,1837.23,1838.01,1835.89,1837.92,1151
1282,2020.12.14,00:00,1837.58,1838.96,1818.97,1827.37,59557
1283,2020.12.15,00:00,1827.42,1855.27,1825.41,1852.21,55613
1284,2020.12.16,00:00,1852.4,1865.6,1844.71,1864.31,71064
1285,2020.12.17,00:00,1864.3,1896.03,1862.02,1883.55,68495
1286,2020.12.18,00:00,1883.52,1889.47,1877.3,1881.37,58096
1287,2020.12.20,00:00,1882.36,1884.99,1882.09,1882.98,1249
1288,2020.12.21,00:00,1882.92,1906.63,1855.12,1879.02,92070
1289,2020.12.22,00:00,1878.81,1884.18,1858.83,1864.3,74568
1290,2020.12.23,00:00,1864.2,1878.38,1857.52,1872.54,67941
1291,2020.12.24,00:00,1872.55,1883.34,1869.46,1879.16,43772
1292,2020.12.27,00:00,1887.17,1889.42,1884.38,1888.2,1455
1293,2020.12.28,00:00,1888.31,1900.17,1869.21,1876.69,69366
1294,2020.12.29,00:00,1876.58,1886.29,1871.65,1878.66,61766
1295,2020.12.30,00:00,1878.49,1895.33,1876.11,1894.97,51758
1296,2020.12.31,00:00,1895.27,1900.65,1885.34,1900.25,51762
1297,2021.01.03,00:00,1908.32,1914.91,1907.73,1913.12,3120
1298,2021.01.04,00:00,1912.92,1945.49,1909.84,1941.71,78357
1299,2021.01.05,00:00,1941.54,1953.12,1934.22,1950.2,71354
1300,2021.01.06,00:00,1949.85,1959.09,1900.78,1924.17,89854
1301,2021.01.07,00:00,1923.92,1927.58,1906.81,1916.48,72174
1302,2021.01.08,00:00,1916.53,1916.59,1828.27,1849.51,88038
1303,2021.01.10,00:00,1848.65,1856.75,1841.48,1844.68,3816
1304,2021.01.11,00:00,1844.9,1855.35,1817.21,1847.22,84061
1305,2021.01.12,00:00,1846.94,1863.57,1837.48,1858.76,74603
1306,2021.01.13,00:00,1858.4,1862.82,1841.94,1848.32,67239
1307,2021.01.14,00:00,1848.27,1857.41,1829.46,1846.79,74197
1308,2021.01.15,00:00,1847.0,1856.78,1823.27,1828.19,84198
1309,2021.01.17,00:00,1829.03,1829.22,1803.14,1810.44,4423
1310,2021.01.18,00:00,1810.44,1840.69,1810.44,1837.21,70391
1311,2021.01.19,00:00,1837.22,1845.43,1833.0,1840.87,88223
1312,2021.01.20,00:00,1840.68,1872.14,1832.44,1869.87,97949
1313,2021.01.21,00:00,1870.01,1874.96,1858.19,1869.43,91818
1314,2021.01.22,00:00,1869.62,1869.89,1837.3,1855.22,96706
1315,2021.01.24,00:00,1856.79,1859.29,1856.22,1856.8,2315
1316,2021.01.25,00:00,1856.88,1867.79,1847.1,1855.44,100404
1317,2021.01.26,00:00,1855.4,1861.65,1848.33,1851.27,88486
1318,2021.01.27,00:00,1851.25,1853.01,1831.35,1839.87,103753
1319,2021.01.28,00:00,1840.02,1863.96,1833.98,1843.76,113638
1320,2021.01.29,00:00,1843.79,1875.69,1839.48,1848.38,121763
1321,2021.01.31,00:00,1863.81,1863.81,1851.6,1855.67,6305
1322,2021.02.01,00:00,1855.07,1871.65,1849.07,1857.67,139215
1323,2021.02.02,00:00,1857.18,1864.01,1829.46,1836.39,116802
1324,2021.02.03,00:00,1836.62,1844.77,1829.61,1834.21,95002
1325,2021.02.04,00:00,1834.22,1834.61,1784.95,1795.88,110211
1326,2021.02.05,00:00,1795.91,1814.99,1791.97,1814.07,94428
1327,2021.02.07,00:00,1815.46,1818.71,1815.19,1817.86,3035
1328,2021.02.08,00:00,1817.91,1839.02,1807.7,1830.44,98824
1329,2021.02.09,00:00,1830.38,1848.46,1829.88,1836.11,92900
1330,2021.02.10,00:00,1836.17,1855.29,1834.02,1841.94,89688
1331,2021.02.11,00:00,1841.92,1847.43,1821.08,1826.65,81140
1332,2021.02.12,00:00,1826.61,1830.6,1810.51,1824.49,79950
1333,2021.02.14,00:00,1825.02,1826.19,1820.06,1820.87,2615
1334,2021.02.15,00:00,1820.86,1826.94,1815.93,1818.62,54721
1335,2021.02.16,00:00,1818.53,1826.35,1786.83,1788.25,102484
1336,2021.02.17,00:00,1788.49,1795.02,1769.48,1778.09,99851
1337,2021.02.18,00:00,1777.96,1789.59,1768.32,1771.53,101178
1338,2021.02.19,00:00,1771.26,1791.54,1760.59,1783.94,104230
1339,2021.02.21,00:00,1782.21,1788.0,1781.29,1783.31,3357
1340,2021.02.22,00:00,1783.71,1812.56,1780.65,1810.37,111683
1341,2021.02.23,00:00,1810.29,1815.87,1795.59,1805.69,106142
1342,2021.02.24,00:00,1805.73,1813.85,1783.51,1803.05,107560
1343,2021.02.25,00:00,1802.92,1804.15,1765.49,1769.79,131113
1344,2021.02.26,00:00,1770.08,1775.65,1717.1,1734.28,137485
1345,2021.02.28,00:00,1734.89,1739.78,1734.89,1739.15,3702
1346,2021.03.01,00:00,1739.16,1759.73,1719.65,1724.91,114815
1347,2021.03.02,00:00,1724.6,1740.56,1707.18,1736.46,113841
1348,2021.03.03,00:00,1736.24,1737.4,1701.85,1710.37,107091
1349,2021.03.04,00:00,1710.34,1723.15,1690.41,1694.3,123838
1350,2021.03.05,00:00,1694.28,1707.56,1687.28,1700.74,112600
1351,2021.03.07,00:00,1705.69,1713.93,1705.29,1707.67,4133
1352,2021.03.08,00:00,1707.33,1714.17,1676.72,1684.6,113267
1353,2021.03.09,00:00,1684.75,1720.52,1680.16,1715.8,103383
1354,2021.03.10,00:00,1715.66,1727.08,1708.13,1726.62,97369
1355,2021.03.11,00:00,1726.43,1739.76,1719.15,1722.59,96138
1356,2021.03.12,00:00,1722.64,1729.11,1699.13,1726.85,96593
1357,2021.03.14,00:00,1728.95,1730.32,1724.14,1725.28,4397
1358,2021.03.15,00:00,1725.19,1734.4,1721.56,1730.67,89635
1359,2021.03.16,00:00,1730.61,1741.08,1726.08,1731.57,89082
1360,2021.03.17,00:00,1731.68,1751.45,1724.03,1748.41,93373
1361,2021.03.18,00:00,1748.43,1755.37,1719.15,1735.13,108232
1362,2021.03.19,00:00,1735.23,1746.55,1728.42,1744.92,93756
1363,2021.03.21,00:00,1745.23,1745.27,1737.91,1738.11,5195
1364,2021.03.22,00:00,1737.9,1743.04,1727.27,1739.21,89406
1365,2021.03.23,00:00,1739.47,1742.4,1724.55,1727.08,94168
1366,2021.03.24,00:00,1727.24,1738.32,1723.92,1734.48,87934
1367,2021.03.25,00:00,1734.55,1745.34,1721.74,1727.21,95374
1368,2021.03.26,00:00,1727.14,1736.68,1721.5,1732.15,79611
