2017.11.08,00:00,1.31703,1.31745,1.30853,1.31123,33509
2017.11.09,00:00,1.31122,1.31645,1.30842,1.31416,41133
2017.11.10,00:00,1.31415,1.32284,1.31113,1.31842,35583
2017.11.12,00:00,1.31605,1.31790,1.31174,1.31193,2174
2017.11.13,00:00,1.31192,1.31339,1.30609,1.31194,35037
2017.11.14,00:00,1.31195,1.31860,1.30719,1.31563,36840
2017.11.15,00:00,1.31562,1.32125,1.31296,1.31716,49229
2017.11.16,00:00,1.31720,1.32066,1.31341,1.31985,42850
2017.11.17,00:00,1.31986,1.32593,1.31686,1.32151,42445
2017.11.19,00:00,1.32158,1.32215,1.31965,1.31981,3006
2017.11.20,00:00,1.31980,1.32781,1.31849,1.32407,38558
2017.11.21,00:00,1.32406,1.32662,1.32085,1.32462,38046
2017.11.22,00:00,1.32460,1.33283,1.32118,1.33140,36587
2017.11.23,00:00,1.33139,1.33356,1.32835,1.33045,28133
2017.11.24,00:00,1.33046,1.33588,1.32777,1.33365,36115
2017.11.26,00:00,1.33224,1.33314,1.33199,1.33229,1475
2017.11.27,00:00,1.33228,1.33820,1.33044,1.33199,36031
2017.11.28,00:00,1.33200,1.33860,1.32199,1.33634,51488
2017.11.29,00:00,1.33633,1.34470,1.33513,1.34158,48702
2017.11.30,00:00,1.34155,1.35476,1.34085,1.35285,55924
2017.12.01,00:00,1.35284,1.35484,1.34440,1.34765,56100
2017.12.03,00:00,1.34359,1.35124,1.34354,1.34892,3195
2017.12.04,00:00,1.34890,1.35376,1.34114,1.34723,50277
2017.12.05,00:00,1.34720,1.34763,1.33695,1.34130,47193
2017.12.06,00:00,1.34129,1.34352,1.33569,1.33903,43989
2017.12.07,00:00,1.33901,1.34844,1.33189,1.34814,43253
2017.12.08,00:00,1.34813,1.35191,1.33543,1.33719,48981
2017.12.10,00:00,1.33727,1.33953,1.33727,1.33898,1209
2017.12.11,00:00,1.33901,1.34300,1.33297,1.33463,37078
2017.12.12,00:00,1.33464,1.33791,1.33026,1.33183,41860
2017.12.13,00:00,1.33182,1.34258,1.32876,1.34083,47151
2017.12.14,00:00,1.34085,1.34549,1.33913,1.34313,54840
2017.12.15,00:00,1.34310,1.34465,1.33005,1.33200,48417
2017.12.17,00:00,1.33146,1.33222,1.33124,1.33146,2009
2017.12.18,00:00,1.33148,1.34175,1.33093,1.33778,44745
2017.12.19,00:00,1.33777,1.34012,1.33301,1.33847,42796
2017.12.20,00:00,1.33846,1.34189,1.33661,1.33688,41876
2017.12.21,00:00,1.33689,1.33865,1.33307,1.33774,40790
2017.12.22,00:00,1.33769,1.33963,1.33453,1.33609,37516
2017.12.25,00:00,1.33734,1.33753,1.33681,1.33730,902
2017.12.26,00:00,1.33729,1.33881,1.33466,1.33731,20753
2017.12.27,00:00,1.33728,1.34286,1.33666,1.34021,37849
2017.12.28,00:00,1.34020,1.34553,1.33970,1.34389,36031
2017.12.29,00:00,1.34391,1.35436,1.34371,1.35022,34116
2018.01.01,00:00,1.35113,1.35182,1.35037,1.35092,3337
2018.01.02,00:00,1.35090,1.35992,1.35068,1.35933,41929
2018.01.03,00:00,1.35931,1.36117,1.34933,1.35097,39267
2018.01.04,00:00,1.35098,1.35588,1.35045,1.35502,39168
2018.01.05,00:00,1.35501,1.35816,1.35224,1.35650,39699
2018.01.07,00:00,1.35554,1.35776,1.35554,1.35750,1682
2018.01.08,00:00,1.35749,1.35845,1.35222,1.35690,32436
2018.01.09,00:00,1.35689,1.35813,1.35048,1.35292,34399
2018.01.10,00:00,1.35290,1.35611,1.34806,1.35107,47005
2018.01.11,00:00,1.35108,1.35537,1.34569,1.35400,45710
2018.01.12,00:00,1.35402,1.37431,1.35366,1.37317,49018
2018.01.14,00:00,1.37337,1.37415,1.37295,1.37303,1532
2018.01.15,00:00,1.37309,1.38184,1.37289,1.37929,46620
2018.01.16,00:00,1.37928,1.38047,1.37410,1.37963,44823
2018.01.17,00:00,1.37961,1.39414,1.37556,1.38239,58159
2018.01.18,00:00,1.38240,1.39121,1.38036,1.38915,47809
2018.01.19,00:00,1.38916,1.39441,1.38389,1.38569,43272
2018.01.21,00:00,1.38882,1.38950,1.38737,1.38887,2424
2018.01.22,00:00,1.38888,1.39898,1.38562,1.39826,42551
2018.01.23,00:00,1.39825,1.40262,1.39150,1.40110,46706
2018.01.24,00:00,1.40111,1.42621,1.39998,1.42190,57174
2018.01.25,00:00,1.42189,1.43434,1.40825,1.41484,72580
2018.01.26,00:00,1.41483,1.42829,1.41354,1.41496,62054
2018.01.28,00:00,1.41330,1.41515,1.41271,1.41497,1855
2018.01.29,00:00,1.41496,1.41573,1.40243,1.40717,52051
2018.01.30,00:00,1.40719,1.41656,1.39787,1.41542,56083
2018.01.31,00:00,1.41540,1.42315,1.41206,1.41980,61088
2018.02.01,00:00,1.41983,1.42772,1.41585,1.42650,52283
2018.02.02,00:00,1.42649,1.42769,1.41006,1.41153,54354
2018.02.04,00:00,1.41074,1.41125,1.40816,1.41094,2804
2018.02.05,00:00,1.41090,1.41493,1.39412,1.39427,58201
2018.02.06,00:00,1.39428,1.39985,1.38352,1.39567,72679
2018.02.07,00:00,1.39560,1.39921,1.38476,1.38779,54549
2018.02.08,00:00,1.38778,1.40657,1.38447,1.39350,70006
2018.02.09,00:00,1.39348,1.39860,1.37636,1.38290,63948
2018.02.11,00:00,1.38046,1.38270,1.38046,1.38227,1649
2018.02.12,00:00,1.38230,1.38754,1.37952,1.38482,47540
2018.02.13,00:00,1.38481,1.39232,1.38316,1.38831,45498
2018.02.14,00:00,1.38832,1.40160,1.37992,1.40140,55775
2018.02.15,00:00,1.40141,1.41082,1.39980,1.41035,54899
2018.02.16,00:00,1.41036,1.41437,1.39957,1.40260,47998
2018.02.18,00:00,1.40168,1.40371,1.40149,1.40305,1551
2018.02.19,00:00,1.40304,1.40484,1.39577,1.39914,41484
2018.02.20,00:00,1.39909,1.40233,1.39301,1.39983,44385
2018.02.21,00:00,1.39979,1.40073,1.39031,1.39095,52971
2018.02.22,00:00,1.39096,1.39873,1.38560,1.39500,48597
2018.02.23,00:00,1.39502,1.40042,1.39044,1.39696,41115
2018.02.25,00:00,1.39797,1.39798,1.39627,1.39672,1642
2018.02.26,00:00,1.39673,1.40690,1.39272,1.39628,42006
2018.02.27,00:00,1.39627,1.39954,1.38568,1.39035,49233
2018.02.28,00:00,1.39036,1.39150,1.37483,1.37535,50942
2018.03.01,00:00,1.37536,1.37842,1.37108,1.37742,57351
2018.03.02,00:00,1.37741,1.38159,1.37546,1.37985,52602
2018.03.04,00:00,1.37910,1.38130,1.37770,1.37940,3417
2018.03.05,00:00,1.37939,1.38761,1.37657,1.38479,50076
2018.03.06,00:00,1.38478,1.39284,1.38158,1.38980,53232
2018.03.07,00:00,1.38982,1.39111,1.38453,1.39034,52660
2018.03.08,00:00,1.39035,1.39089,1.37805,1.38027,52841
2018.03.09,00:00,1.38029,1.38880,1.37871,1.38480,46425
2018.03.11,00:00,1.38516,1.38563,1.38497,1.38544,1009
2018.03.12,00:00,1.38541,1.39164,1.38402,1.39037,37059
2018.03.13,00:00,1.39039,1.39928,1.38736,1.39705,43428
2018.03.14,00:00,1.39702,1.39947,1.39245,1.39684,42579
2018.03.15,00:00,1.39683,1.39877,1.39208,1.39358,45470
2018.03.16,00:00,1.39353,1.39793,1.38886,1.39356,39470
2018.03.18,00:00,1.39437,1.39480,1.39393,1.39420,1312
2018.03.19,00:00,1.39419,1.40874,1.39120,1.40237,51366
2018.03.20,00:00,1.40236,1.40655,1.39818,1.40029,47182
2018.03.21,00:00,1.40031,1.41497,1.40006,1.41419,52403
