,time,open,high,low,close,tick_volume,spread,real_volume
7039,1701790200,1.08226,1.08329,1.0821,1.08277,3416,16,0
7040,1701792000,1.08276,1.08293,1.08153,1.08157,2939,16,0
7041,1701793800,1.08158,1.08211,1.08005,1.08071,4274,16,0
7042,1701795600,1.08071,1.0838,1.08071,1.08199,7156,16,0
7043,1701797400,1.08201,1.08233,1.07981,1.08047,5563,16,0
7044,1701799200,1.08047,1.08123,1.07896,1.07931,4003,16,0
7045,1701801000,1.07932,1.07955,1.07811,1.07851,2607,16,0
7046,1701802800,1.07851,1.07964,1.0784799999999999,1.07951,2601,16,0
7047,1701804600,1.07951,1.07965,1.07879,1.0790899999999999,1970,16,0
7048,1701806400,1.0791,1.07922,1.07843,1.07859,1936,16,0
7049,1701808200,1.07859,1.0786,1.07772,1.07839,1704,16,0
7050,1701810000,1.0783800000000001,1.07855,1.07801,1.07839,1562,16,0
7051,1701811800,1.07839,1.0785,1.07801,1.07829,1545,16,0
7052,1701813600,1.0783,1.07916,1.07808,1.07911,1334,16,0
7053,1701815400,1.0791,1.07968,1.0789900000000001,1.07942,865,16,0
7054,1701817200,1.07943,1.0796999999999999,1.07925,1.07951,302,16,0
7055,1701819000,1.07951,1.07978,1.07947,1.07947,323,16,0
7056,1701820800,1.07947,1.07956,1.07852,1.07941,140,24,0
7057,1701822600,1.07941,1.07975,1.07923,1.07969,421,19,0
7058,1701824400,1.07964,1.07964,1.07912,1.07913,214,16,0
7059,1701826200,1.07913,1.0793,1.07897,1.07923,251,16,0
7060,1701828000,1.07923,1.07949,1.07903,1.07913,799,16,0
7061,1701829800,1.07913,1.07957,1.07883,1.07944,699,16,0
7062,1701831600,1.07947,1.07976,1.07893,1.07894,1094,16,0
7063,1701833400,1.07893,1.07948,1.0787,1.0791,1426,16,0
7064,1701835200,1.0791,1.07927,1.07872,1.07906,1049,16,0
7065,1701837000,1.07905,1.07924,1.07889,1.07912,798,16,0
7066,1701838800,1.07911,1.07977,1.07907,1.07959,868,16,0
7067,1701840600,1.07959,1.07975,1.07948,1.07959,566,16,0
7068,1701842400,1.07958,1.07987,1.07955,1.07968,735,16,0
7069,1701844200,1.07969,1.0796999999999999,1.07926,1.07934,648,16,0
7070,1701846000,1.07934,1.07965,1.07907,1.07957,770,16,0
7071,1701847800,1.07957,1.08009,1.07957,1.08001,806,16,0
7072,1701849600,1.08001,1.08002,1.07887,1.07887,725,16,0
7073,1701851400,1.07887,1.07915,1.07868,1.07869,811,16,0
7074,1701853200,1.07868,1.07877,1.07771,1.07855,2316,16,0
7075,1701855000,1.07853,1.07923,1.07806,1.07892,2020,16,0
7076,1701856800,1.07889,1.07892,1.07789,1.07794,2507,16,0
7077,1701858600,1.07793,1.07864,1.07742,1.07858,2403,16,0
7078,1701860400,1.07858,1.07956,1.07851,1.07933,2091,16,0
7079,1701862200,1.07931,1.07968,1.0786,1.07902,1742,16,0
7080,1701864000,1.07903,1.0795,1.07879,1.07885,1864,16,0
7081,1701865800,1.07884,1.07933,1.07866,1.0789900000000001,1411,16,0
7082,1701867600,1.079,1.079,1.07843,1.07851,1501,16,0
7083,1701869400,1.07851,1.07855,1.07771,1.0779,1617,16,0
7084,1701871200,1.07789,1.07791,1.0771600000000001,1.0772,1536,16,0
7085,1701873000,1.07722,1.07797,1.07721,1.07764,1915,16,0
7086,1701874800,1.07762,1.07881,1.07761,1.07858,3342,16,0
7087,1701876600,1.07859,1.07989,1.0783800000000001,1.0796999999999999,4221,16,0
7088,1701878400,1.0796999999999999,1.08039,1.07878,1.08012,2657,16,0
7089,1701880200,1.08011,1.08016,1.07903,1.07938,3601,16,0
7090,1701882000,1.07937,1.07995,1.07846,1.07872,3288,16,0
7091,1701883800,1.07871,1.07988,1.07859,1.07891,3101,16,0
7092,1701885600,1.07891,1.07993,1.07842,1.0784799999999999,2639,16,0
7093,1701887400,1.07847,1.07907,1.07827,1.07883,2494,16,0
7094,1701889200,1.07883,1.0790899999999999,1.07851,1.07873,1743,16,0
7095,1701891000,1.07874,1.07908,1.07799,1.07806,1949,16,0
7096,1701892800,1.07805,1.07833,1.07703,1.07738,1597,16,0
7097,1701894600,1.07738,1.07792,1.07722,1.07773,1234,16,0
7098,1701896400,1.07774,1.07779,1.07667,1.07669,1242,16,0
7099,1701898200,1.07669,1.07707,1.07662,1.07674,1184,16,0
7100,1701900000,1.07674,1.07686,1.07602,1.0761,1314,16,0
7101,1701901800,1.0761,1.07624,1.07578,1.07613,1195,16,0
7102,1701903600,1.07613,1.07645,1.07611,1.07643,421,16,0
7103,1701905400,1.07642,1.07651,1.07623,1.07627,789,16,0
7104,1701907200,1.07631,1.0766,1.07614,1.07635,234,24,0
7105,1701909000,1.07636,1.07679,1.0763,1.07667,567,16,0
7106,1701910800,1.07667,1.07669,1.07641,1.07652,310,17,0
7107,1701912600,1.07651,1.07659,1.07636,1.07652,303,17,0
7108,1701914400,1.07654,1.07688,1.07646,1.07683,923,16,0
7109,1701916200,1.07682,1.07713,1.07674,1.07678,1006,16,0
7110,1701918000,1.07677,1.07703,1.07638,1.07638,1164,16,0
7111,1701919800,1.07639,1.07699,1.07631,1.07663,1383,16,0
7112,1701921600,1.07662,1.07686,1.07648,1.07668,1115,16,0
7113,1701923400,1.07668,1.077,1.07611,1.07641,1071,16,0
7114,1701925200,1.0764,1.07646,1.07623,1.07637,796,16,0
7115,1701927000,1.07636,1.07641,1.07585,1.07588,761,16,0
7116,1701928800,1.07587,1.07617,1.07583,1.07611,695,16,0
7117,1701930600,1.07612,1.07612,1.07571,1.07595,709,16,0
7118,1701932400,1.07595,1.07622,1.0756000000000001,1.0758,1181,16,0
7119,1701934200,1.0758,1.07615,1.07569,1.07607,1014,16,0
7120,1701936000,1.07607,1.07645,1.07577,1.07627,1451,16,0
7121,1701937800,1.07627,1.07658,1.07603,1.07631,1411,16,0
7122,1701939600,1.07627,1.07732,1.07542,1.07728,2733,16,0
7123,1701941400,1.07725,1.07803,1.07703,1.07799,2623,16,0
7124,1701943200,1.07801,1.07819,1.0771,1.07802,2825,16,0
7125,1701945000,1.07801,1.07808,1.07751,1.07794,2700,16,0
7126,1701946800,1.07792,1.07806,1.07708,1.07738,2270,16,0
7127,1701948600,1.07737,1.07837,1.07737,1.07789,2442,16,0
7128,1701950400,1.07788,1.07823,1.07699,1.07705,2288,16,0
7129,1701952200,1.07704,1.07734,1.07631,1.07704,2057,16,0
7130,1701954000,1.07703,1.07762,1.07641,1.07692,1933,16,0
7131,1701955800,1.07692,1.07764,1.07626,1.07699,1899,16,0
7132,1701957600,1.07698,1.07731,1.07585,1.07618,1788,16,0
7133,1701959400,1.07618,1.07703,1.07601,1.07683,2420,16,0
7134,1701961200,1.07682,1.07751,1.07648,1.07737,2835,16,0
7135,1701963000,1.07737,1.07971,1.07599,1.07893,5265,16,0
7136,1701964800,1.07893,1.0791,1.07735,1.07788,3200,16,0
7137,1701966600,1.0778699999999999,1.0782,1.07692,1.07692,4139,16,0
7138,1701968400,1.07691,1.07856,1.07661,1.0784799999999999,4253,16,0
7139,1701970200,1.07846,1.07926,1.07793,1.0783,3809,16,0
7140,1701972000,1.07831,1.07924,1.0783,1.07891,3475,16,0
7141,1701973800,1.0789,1.07948,1.07842,1.07928,2367,16,0
7142,1701975600,1.07927,1.08005,1.07882,1.07997,2274,16,0
7143,1701977400,1.07997,1.08166,1.07995,1.08127,4663,16,0
7144,1701979200,1.0812599999999999,1.0813,1.08024,1.08038,2746,16,0
7145,1701981000,1.08037,1.08073,1.08018,1.08046,1512,16,0
7146,1701982800,1.08045,1.08051,1.07995,1.08002,1396,16,0
7147,1701984600,1.08003,1.08036,1.07972,1.07973,1280,16,0
7148,1701986400,1.07974,1.08028,1.07969,1.08013,1009,16,0
7149,1701988200,1.08014,1.08028,1.07944,1.07945,970,16,0
7150,1701990000,1.07945,1.0795,1.079,1.07901,459,16,0
7151,1701991800,1.07901,1.07952,1.07896,1.07925,500,16,0
7152,1701993600,1.0792,1.07958,1.07885,1.07912,448,25,0
7153,1701995400,1.07914,1.07951,1.07897,1.07916,970,21,0
7154,1701997200,1.07918,1.07958,1.07888,1.07898,450,17,0
